primary key,target values,probability
9046340,0,4.14E-08
9046341,0,7.89E-07
9046342,0,3.89E-08
9046343,0,1.03E-06
9046344,0,4.12E-06
9046345,0,1.69E-07
9046346,0,5.14E-08
9046347,0,1.29E-06
9046348,0,4.98E-05
9046349,0,5.62E-07
9046350,0,0.000229071
9046351,0,2.71E-08
9046352,0,0.000117323
9046353,0,0.000192924
9046354,0,3.19E-06
9046355,0,4.12E-07
9046356,0,1.61E-07
9046357,0,5.09E-06
9046358,0,9.04E-07
9046359,0,1.34E-07
9046360,0,0.000215741
9046361,0,0.002290966
9046362,0,5.03E-08
9046363,0,3.97E-06
9046364,0,3.27E-06
9046365,0,0.000330725
9046366,0,9.85E-06
9046367,0,4.86E-05
9046368,0,0.000150209
9046369,0,1.55E-06
9046370,0,7.33E-07
9046371,0,0.000128798
9046372,0,7.61E-08
9046373,0,0.141699582
9046374,0,0.075875998
9046375,0,6.93E-07
9046376,0,1.55E-07
9046377,0,4.94E-08
9046378,0,2.17E-07
9046379,0,7.54E-06
9046380,0,4.17E-07
9046381,0,0.288972706
9046382,0,3.61E-08
9046383,0,6.38E-06
9046384,0,1.93E-06
9046385,0,9.06E-06
9046386,0,3.57E-07
9046387,0,9.43E-07
9046388,0,3.82E-06
9046389,0,6.35E-05
9046390,0,9.51E-05
9046391,0,7.67E-08
9046392,0,1.05E-07
9046393,0,5.44E-09
9046394,0,4.45E-09
9046395,0,5.05E-07
9046396,0,1.25E-09
9046397,0,4.30E-07
9046398,0,7.20E-07
9046399,0,9.86E-05
9046400,0,1.10E-06
9046401,0,1.41E-06
9046402,0,5.87E-05
9046403,0,0.000587386
9046404,0,5.51E-08
9046405,0,4.53E-07
9046406,0,4.93E-06
9046407,0,4.41E-09
9046408,0,1.14E-05
9046409,0,7.07E-05
9046410,0,9.19E-08
9046411,0,2.03E-08
9046412,0,1.42E-06
9046413,0,3.86E-08
9046414,0,0.000134669
9046415,0,5.17E-05
9046416,0,1.34E-05
9046417,0,2.08E-07
9046418,0,1.15E-07
9046419,0,3.22E-08
9046420,0,0.389583558
9046421,0,1.88E-06
9046422,0,8.74E-06
9046423,0,1.36E-06
9046424,0,4.80E-06
9046425,0,0.056600377
9046426,0,1.55E-07
9046427,0,2.21E-06
9046428,0,8.08E-06
9046429,0,1.19E-05
9046430,0,5.52E-06
9046431,0,1.52E-06
9046432,0,0.124688521
9046433,0,3.96E-05
9046434,0,1.95E-06
9046435,0,9.56E-08
9046436,0,7.48E-06
9046437,0,6.91E-05
9046438,0,1.58E-05
9046439,0,0.00061134
9046440,0,3.42E-09
9046441,0,6.94E-05
9046442,0,9.89E-05
9046443,0,1.15E-06
9046444,0,2.38E-06
9046445,0,4.16E-08
9046446,0,2.17E-07
9046447,0,1.39E-06
9046448,0,0.057901487
9046449,0,1.25E-09
9046450,0,1.61E-05
9046451,0,8.11E-08
9046452,0,4.86E-08
9046453,0,7.83E-07
9046454,0,0.004458271
9046455,0,7.00E-05
9046456,0,2.29E-07
9046457,0,0.002538532
9046458,0,8.65E-07
9046459,0,5.26E-06
9046460,0,1.46E-07
9046461,0,1.77E-08
9046462,0,4.06E-08
9046463,0,4.19E-05
9046464,0,4.15E-07
9046465,0,4.84E-08
9046466,0,8.42E-06
9046467,0,1.18E-07
9046468,0,0.001818285
9046469,0,2.91E-05
9046470,0,5.76E-05
9046471,0,7.43E-10
9046472,0,0.184549227
9046473,0,2.82E-07
9046474,0,7.21E-05
9046475,0,0.001366683
9046476,0,2.76E-06
9046477,0,1.92E-07
9046478,0,5.14E-08
9046479,0,2.49E-07
9046480,0,1.54E-07
9046481,0,1.76E-08
9046482,0,1.97E-05
9046483,0,0.000110592
9046484,0,0.045935739
9046485,0,0.090558171
9046486,0,1.35E-06
9046487,0,2.01E-07
9046488,0,8.80E-05
9046489,0,7.67E-05
9046490,0,4.27E-06
9046491,0,0.000165583
9046492,0,7.56E-08
9046493,0,1.85E-06
9046494,0,7.83E-08
9046495,0,8.89E-09
9046496,0,8.98E-06
9046497,0,1.85E-07
9046498,0,2.40E-07
9046499,0,2.47E-09
9046500,0,1.33E-07
9046501,0,3.88E-08
9046502,0,0.001675349
9046503,0,1.66E-08
9046504,0,1.47E-07
9046505,0,2.69E-06
9046506,0,5.34E-06
9046507,0,2.97E-06
9046508,0,1.97E-05
9046509,0,7.08E-08
9046510,0,4.87E-06
9046511,0,5.89E-08
9046512,0,5.44E-06
9046513,0,7.36E-08
9046514,0,1.03E-08
9046515,0,2.81E-07
9046516,0,2.53E-09
9046517,0,3.87E-05
9046518,0,0.001376099
9046519,0,1.16E-07
9046520,0,2.60E-05
9046521,0,6.65E-06
9046522,0,3.03E-06
9046523,0,1.58E-07
9046524,0,4.73E-08
9046525,0,8.23E-08
9046526,0,6.97E-07
9046527,0,5.45E-05
9046528,0,1.65E-07
9046529,0,4.10E-06
9046530,0,1.94E-08
9046531,0,2.15E-06
9046532,0,0.001280664
9046533,0,2.07E-07
9046534,0,0.000134199
9046535,0,0.000292931
9046536,0,0.000636596
9046537,0,0.000161439
9046538,0,3.25E-05
9046539,0,0.000110671
9046540,0,0.000321948
9046541,0,1.72E-06
9046542,0,3.03E-07
9046543,0,3.95E-05
9046544,0,2.31E-06
9046545,0,0.000143012
9046546,0,5.98E-06
9046547,0,0.000448429
9046548,0,2.78E-06
9046549,0,2.01E-05
9046550,0,1.57E-06
9046551,0,6.58E-06
9046552,0,3.37E-06
9046553,0,4.07E-08
9046554,0,8.22E-07
9046555,0,6.25E-07
9046556,0,5.52E-07
9046557,0,1.85E-08
9046558,0,0.010393243
9046559,0,3.62E-07
9046560,0,1.79E-07
9046561,0,0.007157493
9046562,0,1.54E-06
9046563,0,7.08E-07
9046564,0,1.51E-08
9046565,0,3.44E-07
9046566,0,0.000999806
9046567,0,1.30E-05
9046568,0,1.37E-07
9046569,0,5.20E-08
9046570,0,3.21E-08
9046571,0,2.41E-08
9046572,0,6.89E-08
9046573,0,4.32E-05
9046574,0,6.94E-05
9046575,0,1.29E-05
9046576,0,1.42E-07
9046577,0,1.21E-06
9046578,0,2.32E-07
9046579,0,2.98E-07
9046580,0,3.62E-07
9046581,0,5.28E-09
9046582,0,2.72E-07
9046583,0,1.97E-06
9046584,0,0.000175225
9046585,0,6.33E-08
9046586,0,7.96E-07
9046587,0,3.12E-08
9046588,0,6.98E-06
9046589,0,6.33E-08
9046590,0,3.05E-08
9046591,0,0.041100655
9046592,0,4.22E-07
9046593,0,9.19E-08
9046594,0,2.53E-05
9046595,0,4.68E-09
9046596,0,3.64E-07
9046597,0,1.86E-07
9046598,0,0.000204615
9046599,0,4.43E-08
9046600,0,0.001450649
9046601,0,4.26E-09
9046602,0,0.000496184
9046603,0,1.67E-05
9046604,0,3.17E-05
9046605,0,2.34E-07
9046606,0,4.30E-08
9046607,0,0.000491797
9046608,0,3.33E-08
9046609,0,8.77E-07
9046610,0,3.24E-07
9046611,0,6.12E-07
9046612,0,4.63E-08
9046613,0,8.03E-09
9046614,0,1.23E-05
9046615,0,1.01E-08
9046616,0,6.69E-07
9046617,0,2.89E-07
9046618,0,1.42E-05
9046619,0,6.73E-08
9046620,0,1.02E-08
9046621,0,3.21E-07
9046622,0,9.11E-07
9046623,0,3.06E-08
9046624,0,6.30E-08
9046625,0,0.000931869
9046626,0,9.10E-09
9046627,0,0.002952002
9046628,0,2.08E-06
9046629,0,6.81E-08
9046630,0,3.02E-06
9046631,0,0.00019219
9046632,0,1.10E-06
9046633,0,0.000417665
9046634,0,2.24E-07
9046635,0,9.86E-07
9046636,0,2.17E-06
9046637,0,0.002012359
9046638,0,0.000563616
9046639,0,1.04E-06
9046640,0,4.46E-05
9046641,0,2.23E-07
9046642,0,0.000735146
9046643,0,2.30E-06
9046644,0,1.65E-05
9046645,0,5.03E-09
9046646,0,9.14E-05
9046647,0,1.05E-07
9046648,0,7.56E-07
9046649,0,2.41E-07
9046650,0,8.63E-06
9046651,0,7.35E-08
9046652,0,7.07E-07
9046653,0,1.94E-07
9046654,0,0.000721794
9046655,0,8.15E-09
9046656,0,4.48E-09
9046657,0,2.38E-06
9046658,0,4.11E-05
9046659,0,6.91E-08
9046660,0,3.44E-07
9046661,0,3.97E-08
9046662,0,0.000903842
9046663,0,1.36E-07
9046664,0,7.60E-09
9046665,0,1.91E-08
9046666,0,1.40E-05
9046667,0,3.48E-08
9046668,0,1.55E-06
9046669,0,6.61E-07
9046670,0,2.28E-05
9046671,0,8.69E-07
9046672,0,0.010276363
9046673,0,4.39E-08
9046674,0,1.26E-05
9046675,0,1.05E-07
9046676,0,1.93E-07
9046677,0,8.78E-10
9046678,0,1.12E-06
9046679,0,9.33E-07
9046680,0,7.04E-07
9046681,0,2.93E-06
9046682,0,1.45E-05
9046683,0,1.75E-06
9046684,0,5.38E-08
9046685,0,5.23E-08
9046686,0,4.87E-08
9046687,0,9.25E-07
9046688,0,9.26E-08
9046689,0,6.85E-08
9046690,0,0.00255822
9046691,0,1.55E-05
9046692,0,2.82E-08
9046693,0,9.51E-06
9046694,0,6.12E-07
9046695,0,9.29E-06
9046696,0,0.0032165
9046697,0,4.70E-06
9046698,0,3.62E-07
9046699,0,0.003247013
9046700,0,1.73E-07
9046701,0,0.02650607
9046702,0,4.90E-08
9046703,0,1.53E-06
9046704,0,1.61E-06
9046705,0,5.22E-07
9046706,0,5.56E-08
9046707,0,0.00076735
9046708,0,5.29E-06
9046709,0,6.64E-07
9046710,0,1.49E-07
9046711,0,4.24E-08
9046712,0,1.59E-07
9046713,0,6.80E-09
9046714,0,0.003779655
9046715,0,1.47E-08
9046716,0,1.76E-06
9046717,0,4.58E-05
9046718,0,2.14E-07
9046719,0,0.017843539
9046720,0,1.71E-06
9046721,0,9.35E-07
9046722,0,2.12E-05
9046723,0,1.70E-08
9046724,0,3.64E-08
9046725,0,6.53E-08
9046726,0,2.39E-06
9046727,0,4.66E-06
9046728,0,8.46E-07
9046729,0,3.24E-06
9046730,0,0.003928627
9046731,0,1.46E-05
9046732,0,3.12E-09
9046733,0,7.36E-06
9046734,0,3.26E-05
9046735,0,2.54E-08
9046736,0,2.53E-09
9046737,0,2.46E-08
9046738,0,2.60E-05
9046739,0,2.04E-07
9046740,0,5.92E-06
9046741,0,0.000500705
9046742,0,1.29E-07
9046743,0,2.11E-08
9046744,0,9.70E-08
9046745,0,9.99E-06
9046746,0,1.34E-07
9046747,0,4.37E-08
9046748,0,9.77E-08
9046749,0,0.014884021
9046750,0,4.72E-08
9046751,0,5.67E-07
9046752,0,5.44E-08
9046753,0,6.45E-06
9046754,0,2.04E-08
9046755,0,1.79E-06
9046756,0,2.13E-09
9046757,0,6.55E-07
9046758,0,1.72E-07
9046759,0,2.54E-05
9046760,0,3.36E-07
9046761,0,0.002180345
9046762,0,1.48E-06
9046763,0,1.35E-05
9046764,0,1.14E-05
9046765,0,1.42E-07
9046766,0,2.03E-06
9046767,0,2.94E-07
9046768,0,2.58E-07
9046769,0,1.24E-08
9046770,0,0.000253541
9046771,0,2.80E-08
9046772,0,2.27E-08
9046773,0,1.27E-06
9046774,0,2.14E-06
9046775,0,1.52E-07
9046776,0,1.58E-06
9046777,0,0.017447656
9046778,0,1.24E-07
9046779,0,1.02E-07
9046780,0,3.45E-08
9046781,0,1.81E-06
9046782,0,3.13E-06
9046783,0,9.38E-08
9046784,0,1.98E-05
9046785,0,2.83E-05
9046786,0,3.78E-09
9046787,0,3.33E-07
9046788,0,7.36E-07
9046789,0,2.37E-07
9046790,0,3.56E-08
9046791,0,1.81E-05
9046792,0,3.21E-05
9046793,0,8.94E-06
9046794,0,0.000117802
9046795,0,5.32E-06
9046796,0,4.09E-07
9046797,0,1.47E-08
9046798,0,4.04E-06
9046799,0,2.66E-07
9046800,0,7.98E-08
9046801,0,0.000166213
9046802,0,0.000600738
9046803,0,3.38E-06
9046804,0,5.32E-07
9046805,0,0.003958772
9046806,0,6.25E-07
9046807,0,2.29E-07
9046808,0,1.17E-07
9046809,0,6.43E-09
9046810,0,2.38E-08
9046811,0,8.53E-08
9046812,0,5.36E-07
9046813,0,3.79E-06
9046814,0,1.66E-07
9046815,0,1.88E-10
9046816,0,3.48E-05
9046817,0,0.000460842
9046818,0,6.89E-08
9046819,0,2.80E-06
9046820,0,9.05E-05
9046821,0,1.54E-07
9046822,0,1.66E-07
9046823,0,2.48E-08
9046824,0,3.48E-05
9046825,0,4.31E-07
9046826,0,3.27E-07
9046827,0,1.80E-05
9046828,0,9.44E-08
9046829,0,2.23E-08
9046830,0,5.00E-07
9046831,0,8.75E-08
9046832,0,8.14E-07
9046833,0,8.86E-07
9046834,0,3.71E-08
9046835,0,2.48E-08
9046836,0,8.90E-06
9046837,0,8.81E-07
9046838,0,1.31E-05
9046839,0,1.48E-06
9046840,0,3.27E-05
9046841,0,3.34E-06
9046842,0,1.31E-05
9046843,0,7.79E-09
9046844,0,1.56E-08
9046845,0,7.44E-08
9046846,0,0.075174786
9046847,0,0.000365154
9046848,0,3.52E-05
9046849,0,1.81E-07
9046850,0,3.33E-06
9046851,0,1.58E-07
9046852,0,4.68E-10
9046853,0,2.24E-07
9046854,0,3.62E-09
9046855,0,1.84E-07
9046856,0,1.95E-06
9046857,0,3.70E-08
9046858,0,1.16E-06
9046859,0,1.45E-05
9046860,0,3.03E-06
9046861,0,4.39E-06
9046862,0,0.000351875
9046863,0,1.34E-05
9046864,0,3.16E-05
9046865,0,1.73E-07
9046866,0,1.90E-07
9046867,0,2.14E-07
9046868,0,2.26E-06
9046869,0,4.78E-09
9046870,0,0.000182577
9046871,0,1.42E-07
9046872,0,8.53E-06
9046873,0,4.04E-06
9046874,0,2.48E-05
9046875,0,1.16E-06
9046876,0,0.00023265
9046877,0,5.88E-07
9046878,0,2.36E-08
9046879,0,4.25E-05
9046880,0,0.033315815
9046881,0,5.95E-06
9046882,0,1.59E-05
9046883,0,0.000217291
9046884,0,2.97E-07
9046885,0,1.79E-06
9046886,0,1.59E-07
9046887,0,3.01E-08
9046888,0,8.45E-05
9046889,0,3.49E-05
9046890,0,1.45E-05
9046891,0,3.00E-06
9046892,0,3.47E-05
9046893,0,1.33E-05
9046894,0,4.07E-07
9046895,0,0.000322707
9046896,0,0.001118404
9046897,0,4.80E-08
9046898,0,3.98E-06
9046899,0,3.25E-05
9046900,0,0.060555138
9046901,0,9.74E-07
9046902,0,0.070412956
9046903,0,7.90E-07
9046904,0,1.97E-07
9046905,0,4.07E-05
9046906,0,5.25E-08
9046907,0,1.84E-08
9046908,0,2.81E-08
9046909,0,3.24E-07
9046910,0,4.48E-06
9046911,0,9.31E-06
9046912,0,2.19E-07
9046913,0,2.59E-08
9046914,0,1.72E-06
9046915,0,5.78E-08
9046916,0,2.12E-07
9046917,0,4.58E-06
9046918,0,1.64E-08
9046919,0,1.10E-07
9046920,0,0.002341144
9046921,0,1.06E-07
9046922,0,0.277867526
9046923,0,3.27E-05
9046924,0,6.59E-06
9046925,0,2.63E-06
9046926,0,4.87E-08
9046927,0,1.39E-08
9046928,0,3.77E-06
9046929,0,7.47E-07
9046930,0,2.83E-07
9046931,0,4.28E-06
9046932,0,8.67E-07
9046933,0,6.17E-08
9046934,0,2.29E-09
9046935,0,3.22E-09
9046936,0,7.34E-10
9046937,0,2.80E-06
9046938,0,8.46E-08
9046939,0,1.58E-08
9046940,0,0.001268951
9046941,0,1.83E-06
9046942,0,0.002785623
9046943,0,1.62E-05
9046944,0,0.004747242
9046945,0,0.000216251
9046946,0,6.54E-07
9046947,0,3.51E-07
9046948,0,9.23E-08
9046949,0,0.003233442
9046950,0,1.50E-05
9046951,0,2.37E-06
9046952,0,7.50E-06
9046953,0,1.30E-07
9046954,0,9.81E-05
9046955,0,1.13E-05
9046956,0,3.68E-06
9046957,0,0.001539141
9046958,0,2.39E-05
9046959,0,2.48E-08
9046960,0,0.076902002
9046961,0,6.13E-08
9046962,0,6.11E-10
9046963,0,9.71E-07
9046964,0,7.28E-08
9046965,0,1.26E-08
9046966,0,2.19E-06
9046967,0,6.27E-05
9046968,0,5.28E-05
9046969,0,3.83E-06
9046970,0,0.152614519
9046971,0,4.00E-07
9046972,0,0.000498788
9046973,0,9.48E-09
9046974,0,0.000184863
9046975,0,0.000404898
9046976,0,6.49E-07
9046977,0,3.98E-07
9046978,0,0.041538741
9046979,0,1.05E-07
9046980,0,1.86E-05
9046981,0,1.80E-07
9046982,0,6.38E-06
9046983,0,6.27E-08
9046984,0,1.22E-06
9046985,0,1.15E-07
9046986,0,9.42E-05
9046987,0,3.24E-08
9046988,0,3.20E-05
9046989,0,1.51E-07
9046990,0,1.70E-07
9046991,0,4.94E-08
9046992,0,1.86E-05
9046993,0,3.71E-09
9046994,0,9.25E-05
9046995,0,7.09E-08
9046996,0,6.61E-06
9046997,0,1.50E-05
9046998,0,5.69E-08
9046999,0,0.008775294
9047000,0,6.50E-09
9047001,0,2.22E-07
9047002,0,2.04E-09
9047003,0,4.33E-07
9047004,0,1.45E-08
9047005,0,1.31E-08
9047006,0,0.000198435
9047007,0,1.65E-06
9047008,0,0.467422009
9047009,0,6.39E-06
9047010,0,3.90E-08
9047011,0,0.002203403
9047012,0,0.000547409
9047013,0,7.67E-08
9047014,0,0.03996212
9047015,0,8.31E-08
9047016,0,2.52E-07
9047017,0,4.77E-05
9047018,0,5.64E-08
9047019,0,3.31E-06
9047020,0,1.39E-05
9047021,0,0.000579888
9047022,0,8.55E-07
9047023,0,2.51E-07
9047024,0,2.35E-09
9047025,0,0.000889897
9047026,0,7.63E-08
9047027,0,0.001356384
9047028,0,1.10E-05
9047029,0,1.24E-05
9047030,0,4.32E-07
9047031,0,1.36E-06
9047032,0,1.07E-06
9047033,0,6.91E-07
9047034,0,3.28E-09
9047035,0,0.173772514
9047036,0,0.001483794
9047037,0,0.000132304
9047038,0,0.10875307
9047039,0,2.53E-09
9047040,0,2.03E-08
9047041,0,0.000175461
9047042,0,1.63E-07
9047043,0,0.000780521
9047044,0,1.01E-06
9047045,0,9.48E-06
9047046,0,4.27E-08
9047047,0,2.93E-08
9047048,0,7.13E-05
9047049,0,3.65E-07
9047050,0,2.82E-06
9047051,0,5.63E-07
9047052,0,1.20E-07
9047053,0,8.53E-08
9047054,0,3.40E-06
9047055,0,8.04E-06
9047056,0,2.53E-09
9047057,0,4.33E-07
9047058,0,4.66E-06
9047059,0,3.45E-08
9047060,0,4.88E-05
9047061,0,7.94E-05
9047062,0,2.86E-07
9047063,0,0.001964088
9047064,0,1.55E-06
9047065,0,5.29E-05
9047066,0,0.000284858
9047067,0,5.10E-05
9047068,0,8.48E-07
9047069,0,2.02E-07
9047070,0,0.00030328
9047071,0,3.15E-07
9047072,0,3.95E-06
9047073,0,0.000200097
9047074,0,2.22E-06
9047075,0,0.001237543
9047076,0,0.000135539
9047077,0,9.92E-05
9047078,0,1.01E-07
9047079,0,1.41E-08
9047080,0,1.06E-08
9047081,0,1.49E-08
9047082,0,4.52E-07
9047083,0,1.08E-05
9047084,0,5.81E-07
9047085,0,2.46E-06
9047086,0,1.97E-08
9047087,0,1.53E-07
9047088,0,5.02E-07
9047089,0,1.10E-06
9047090,0,1.21E-07
9047091,0,3.63E-08
9047092,0,9.25E-07
9047093,0,0.000709209
9047094,0,4.69E-07
9047095,0,2.65E-07
9047096,0,4.69E-07
9047097,0,2.51E-07
9047098,0,1.13E-06
9047099,0,5.53E-06
9047100,0,6.45E-06
9047101,0,2.32E-07
9047102,0,4.29E-07
9047103,0,9.31E-08
9047104,0,1.03E-06
9047105,0,6.05E-08
9047106,0,3.37E-06
9047107,0,3.21E-07
9047108,0,2.10E-07
9047109,0,1.29E-08
9047110,0,5.71E-07
9047111,0,1.56E-07
9047112,0,1.59E-05
9047113,0,7.21E-06
9047114,0,1.41E-07
9047115,0,5.73E-08
9047116,0,0.00031967
9047117,0,1.01E-07
9047118,0,5.37E-06
9047119,0,6.76E-05
9047120,0,5.40E-08
9047121,0,2.46E-05
9047122,0,9.59E-07
9047123,0,3.41E-08
9047124,0,4.96E-07
9047125,0,0.017705325
9047126,0,1.11E-06
9047127,0,4.19E-05
9047128,0,0.000102787
9047129,0,8.05E-10
9047130,0,9.75E-07
9047131,0,8.77E-06
9047132,0,6.08E-06
9047133,0,3.24E-06
9047134,0,4.67E-08
9047135,0,9.97E-08
9047136,0,3.75E-07
9047137,0,9.85E-07
9047138,0,4.47E-05
9047139,0,8.05E-07
9047140,0,2.83E-06
9047141,0,4.03E-07
9047142,0,0.000134089
9047143,0,1.21E-07
9047144,0,2.98E-06
9047145,0,1.81E-07
9047146,0,0.000145459
9047147,0,8.59E-05
9047148,0,4.64E-08
9047149,0,9.96E-07
9047150,0,1.27E-05
9047151,0,0.000144003
9047152,0,6.01E-07
9047153,0,9.84E-08
9047154,0,0.00018239
9047155,0,0.000297397
9047156,0,4.13E-07
9047157,0,5.75E-09
9047158,0,0.000831052
9047159,0,7.47E-05
9047160,0,3.43E-07
9047161,0,8.73E-07
9047162,0,1.38E-07
9047163,0,2.65E-09
9047164,0,1.27E-06
9047165,0,3.38E-06
9047166,0,9.74E-06
9047167,0,1.94E-06
9047168,0,4.65E-07
9047169,0,1.58E-07
9047170,0,0.005582816
9047171,0,1.39E-08
9047172,0,0.088886194
9047173,0,1.15E-08
9047174,0,3.88E-06
9047175,0,1.01E-06
9047176,0,8.89E-06
9047177,0,9.47E-07
9047178,0,2.98E-09
9047179,0,9.02E-08
9047180,0,4.20E-08
9047181,0,7.30E-07
9047182,0,1.66E-06
9047183,0,1.42E-07
9047184,0,7.27E-11
9047185,0,5.93E-06
9047186,0,1.19E-08
9047187,0,1.12E-05
9047188,0,2.98E-07
9047189,0,2.24E-07
9047190,0,1.59E-07
9047191,0,2.93E-07
9047192,0,1.07E-08
9047193,0,0.000183668
9047194,0,6.80E-05
9047195,0,1.26E-06
9047196,0,0.000241629
9047197,0,1.09E-06
9047198,0,1.38E-07
9047199,0,6.18E-08
9047200,0,3.20E-07
9047201,0,1.58E-07
9047202,0,4.09E-09
9047203,0,4.90E-09
9047204,0,6.36E-08
9047205,0,1.41E-05
9047206,0,3.74E-07
9047207,0,4.34E-05
9047208,0,6.53E-09
9047209,0,8.48E-07
9047210,0,1.36E-06
9047211,0,2.23E-06
9047212,0,0.00041469
9047213,0,5.29E-08
9047214,0,3.27E-07
9047215,0,3.08E-07
9047216,0,1.37E-05
9047217,0,8.52E-06
9047218,0,4.31E-08
9047219,0,5.31E-07
9047220,0,3.55E-07
9047221,0,5.17E-08
9047222,0,1.55E-08
9047223,0,2.07E-07
9047224,0,0.001685329
9047225,0,0.034133241
9047226,0,1.53E-06
9047227,0,9.81E-07
9047228,0,3.00E-07
9047229,0,1.89E-08
9047230,0,1.39E-07
9047231,0,3.67E-07
9047232,0,1.67E-08
9047233,0,1.48E-06
9047234,0,1.25E-05
9047235,0,4.08E-07
9047236,0,0.005372073
9047237,0,0.00038517
9047238,0,2.04E-08
9047239,0,4.48E-06
9047240,0,2.17E-06
9047241,0,2.65E-08
9047242,0,0.005610542
9047243,0,1.03E-08
9047244,0,3.38E-06
9047245,0,6.56E-08
9047246,0,6.95E-07
9047247,0,2.03E-07
9047248,0,0.118546903
9047249,0,3.38E-07
9047250,0,1.22E-05
9047251,0,3.59E-08
9047252,0,0.016750965
9047253,0,5.23E-06
9047254,0,2.33E-08
9047255,0,2.02E-05
9047256,0,0.014066214
9047257,0,4.55E-06
9047258,0,4.24E-07
9047259,0,9.80E-07
9047260,0,3.97E-08
9047261,0,2.31E-06
9047262,0,8.89E-08
9047263,0,1.11E-05
9047264,0,0.00089498
9047265,0,1.18E-07
9047266,0,2.53E-09
9047267,0,2.42E-06
9047268,0,0.000242849
9047269,0,0.000157551
9047270,0,5.70E-06
9047271,0,0.00248602
9047272,0,1.46E-06
9047273,0,9.31E-07
9047274,0,1.87E-06
9047275,0,8.15E-05
9047276,0,1.27E-07
9047277,0,1.38E-06
9047278,0,5.33E-05
9047279,0,4.35E-06
9047280,0,0.015609513
9047281,0,1.02E-05
9047282,0,0.063057445
9047283,0,4.29E-06
9047284,0,1.21E-06
9047285,0,1.86E-06
9047286,0,0.000451682
9047287,0,0.036997832
9047288,0,5.19E-06
9047289,0,1.88E-05
9047290,0,1.59E-05
9047291,0,1.86E-08
9047292,0,2.03E-08
9047293,0,4.71E-10
9047294,0,2.41E-05
9047295,0,2.60E-08
9047296,0,0.009220957
9047297,0,1.27E-06
9047298,0,2.54E-06
9047299,0,2.33E-07
9047300,0,8.94E-08
9047301,0,2.09E-07
9047302,0,8.37E-07
9047303,0,2.33E-06
9047304,0,1.12E-07
9047305,0,2.67E-07
9047306,0,1.05E-08
9047307,0,0.000234253
9047308,0,1.21E-06
9047309,0,1.72E-07
9047310,0,7.22E-05
9047311,0,1.13E-06
9047312,0,1.58E-07
9047313,0,5.85E-06
9047314,0,0.00010322
9047315,0,1.26E-07
9047316,0,2.49E-05
9047317,0,8.21E-07
9047318,0,1.08E-06
9047319,0,9.58E-08
9047320,0,6.18E-07
9047321,0,3.80E-08
9047322,0,1.23E-07
9047323,0,0.00025461
9047324,0,1.99E-06
9047325,0,3.58E-07
9047326,0,1.60E-06
9047327,0,0.000281395
9047328,0,3.63E-09
9047329,0,3.49E-05
9047330,0,3.05E-09
9047331,0,6.38E-06
9047332,0,4.89E-06
9047333,0,2.05E-08
9047334,0,1.52E-05
9047335,0,4.23E-08
9047336,0,6.13E-07
9047337,0,3.80E-07
9047338,0,1.81E-05
9047339,0,0.000246414
9047340,0,1.19E-06
9047341,0,5.51E-06
9047342,0,4.76E-08
9047343,0,4.19E-06
9047344,0,2.03E-07
9047345,0,4.55E-06
9047346,0,5.97E-06
9047347,0,3.68E-05
9047348,0,1.60E-07
9047349,0,3.78E-07
9047350,0,0.000173235
9047351,0,0.004044776
9047352,0,2.97E-08
9047353,0,2.66E-07
9047354,0,1.69E-08
9047355,0,4.18E-05
9047356,0,5.72E-09
9047357,0,1.68E-06
9047358,0,8.25E-07
9047359,0,2.75E-06
9047360,0,0.001491866
9047361,0,3.75E-05
9047362,0,4.46E-09
9047363,0,5.43E-06
9047364,0,4.14E-06
9047365,0,1.38E-06
9047366,0,2.81E-05
9047367,0,3.41E-08
9047368,0,5.64E-07
9047369,0,8.18E-06
9047370,0,8.08E-06
9047371,0,7.49E-06
9047372,0,0.01115894
9047373,0,0.002503801
9047374,0,1.15E-07
9047375,0,1.21E-07
9047376,0,3.61E-08
9047377,0,8.09E-06
9047378,0,1.12E-05
9047379,0,1.40E-06
9047380,0,1.50E-08
9047381,0,5.75E-09
9047382,0,2.62E-07
9047383,0,4.72E-06
9047384,0,3.45E-06
9047385,0,9.80E-08
9047386,0,0.001500159
9047387,0,4.04E-07
9047388,0,0.067538984
9047389,0,2.07E-08
9047390,0,6.61E-08
9047391,0,8.60E-08
9047392,0,1.36E-05
9047393,0,2.60E-05
9047394,0,2.51E-08
9047395,0,2.35E-09
9047396,0,5.51E-05
9047397,0,0.000419755
9047398,0,4.36E-06
9047399,0,1.15E-07
9047400,0,3.37E-05
9047401,0,9.13E-08
9047402,0,8.76E-05
9047403,0,0.004688888
9047404,0,7.83E-08
9047405,0,5.60E-05
9047406,0,0.000140578
9047407,0,3.40E-08
9047408,0,2.28E-05
9047409,0,1.19E-06
9047410,0,1.02E-07
9047411,0,0.000884171
9047412,0,2.72E-07
9047413,0,3.35E-07
9047414,0,2.48E-07
9047415,0,6.12E-07
9047416,0,6.59E-08
9047417,0,1.01E-09
9047418,0,1.41E-05
9047419,0,3.92E-08
9047420,0,3.30E-06
9047421,0,6.29E-07
9047422,0,1.13E-07
9047423,0,1.63E-08
9047424,0,1.34E-07
9047425,0,6.04E-06
9047426,0,0.000719141
9047427,0,1.27E-05
9047428,0,9.97E-06
